resistance,width1,length1,width2,length2,gate_voltage,drain_voltage,source_voltage,current_source_voltage,power,speed,gain,topology,gate_voltage_num,drain_voltage_num
,17.1u,448.1n,2u,1u,700m,400m,,1.2,3.4469999999999995e-22,1477.0,2.26e-07,CS_Current_source_load,0.7000000000000001,0.4
,17.1u,448.1n,10u,1u,700m,400m,,1.2,1.891e-21,2546.0,3.897e-07,CS_Current_source_load,0.7000000000000001,0.4
,17.1u,448.1n,50u,1u,700m,400m,,1.2,8.276e-21,7884.0,1.206e-06,CS_Current_source_load,0.7000000000000001,0.4
,29.24u,448.1n,2u,1u,700m,400m,,1.2,3.4469999999999995e-22,1367.0,2.019e-07,CS_Current_source_load,0.7000000000000001,0.4
,29.24u,448.1n,10u,1u,700m,400m,,1.2,1.891e-21,1989.0,2.939e-07,CS_Current_source_load,0.7000000000000001,0.4
,29.24u,448.1n,50u,1u,700m,400m,,1.2,8.276e-21,5094.0,7.525e-07,CS_Current_source_load,0.7000000000000001,0.4
,50u,448.1n,2u,1u,700m,400m,,1.2,3.4469999999999995e-22,1304.0,1.858e-07,CS_Current_source_load,0.7000000000000001,0.4
,50u,448.1n,10u,1u,700m,400m,,1.2,1.891e-21,1665.0,2.374e-07,CS_Current_source_load,0.7000000000000001,0.4
,50u,448.1n,50u,1u,700m,400m,,1.2,8.276e-21,3471.0,4.947e-07,CS_Current_source_load,0.7000000000000001,0.4
,2u,448.1n,2u,1u,800m,400m,,1.2,3.4469999999999995e-22,3123.0,4.013e-07,CS_Current_source_load,0.8,0.4
,2u,448.1n,10u,1u,800m,400m,,1.2,1.891e-21,9785.0,1.257e-06,CS_Current_source_load,0.8,0.4
,2u,448.1n,50u,1u,800m,400m,,1.2,8.276e-21,43020.0,5.529e-06,CS_Current_source_load,0.8,0.4
,3.42u,448.1n,2u,1u,800m,400m,,1.2,3.4469999999999995e-22,2443.0,3.166e-07,CS_Current_source_load,0.8,0.4
,3.42u,448.1n,10u,1u,800m,400m,,1.2,1.891e-21,6359.0,8.24e-07,CS_Current_source_load,0.8,0.4
,3.42u,448.1n,50u,1u,800m,400m,,1.2,8.276e-21,25890.0,3.355e-06,CS_Current_source_load,0.8,0.4
,5.848u,448.1n,2u,1u,800m,400m,,1.2,3.4469999999999995e-22,2043.0,2.661e-07,CS_Current_source_load,0.8,0.4
,5.848u,448.1n,10u,1u,800m,400m,,1.2,1.891e-21,4339.0,5.653e-07,CS_Current_source_load,0.8,0.4
,5.848u,448.1n,50u,1u,800m,400m,,1.2,8.276e-21,15800.0,2.058e-06,CS_Current_source_load,0.8,0.4
,10u,448.1n,2u,1u,800m,400m,,1.2,3.4469999999999995e-22,1807.0,2.362e-07,CS_Current_source_load,0.8,0.4
,10u,448.1n,10u,1u,800m,400m,,1.2,1.891e-21,3153.0,4.12e-07,CS_Current_source_load,0.8,0.4
,10u,448.1n,50u,1u,800m,400m,,1.2,8.276e-21,9866.0,1.289e-06,CS_Current_source_load,0.8,0.4
,17.1u,448.1n,2u,1u,800m,400m,,1.2,3.4469999999999995e-22,1671.0,2.029e-07,CS_Current_source_load,0.8,0.4
,17.1u,448.1n,10u,1u,800m,400m,,1.2,1.891e-21,2450.0,2.974e-07,CS_Current_source_load,0.8,0.4
,17.1u,448.1n,50u,1u,800m,400m,,1.2,8.276e-21,6337.0,7.693e-07,CS_Current_source_load,0.8,0.4
,29.24u,448.1n,2u,1u,800m,400m,,1.2,3.4469999999999995e-22,1593.0,1.869e-07,CS_Current_source_load,0.8,0.4
,29.24u,448.1n,10u,1u,800m,400m,,1.2,1.891e-21,2047.0,2.401e-07,CS_Current_source_load,0.8,0.4
,29.24u,448.1n,50u,1u,800m,400m,,1.2,8.276e-21,4310.0,5.056e-07,CS_Current_source_load,0.8,0.4
,50u,448.1n,2u,1u,800m,400m,,1.2,3.4469999999999995e-22,1548.0,1.755e-07,CS_Current_source_load,0.8,0.4
,50u,448.1n,10u,1u,800m,400m,,1.2,1.891e-21,1813.0,2.054e-07,CS_Current_source_load,0.8,0.4
,50u,448.1n,50u,1u,800m,400m,,1.2,8.276e-21,3130.0,3.546e-07,CS_Current_source_load,0.8,0.4
,2u,448.1n,2u,1u,900m,400m,,1.2,3.4469999999999995e-22,3002.0,3.244e-07,CS_Current_source_load,0.9,0.4
,2u,448.1n,10u,1u,900m,400m,,1.2,1.891e-21,7983.0,8.627e-07,CS_Current_source_load,0.9,0.4
,2u,448.1n,50u,1u,900m,400m,,1.2,8.276e-21,32840.0,3.548e-06,CS_Current_source_load,0.9,0.4
,3.42u,448.1n,2u,1u,900m,400m,,1.2,3.4469999999999995e-22,2491.0,2.713e-07,CS_Current_source_load,0.9,0.4
,3.42u,448.1n,10u,1u,900m,400m,,1.2,1.891e-21,5415.0,5.897e-07,CS_Current_source_load,0.9,0.4
,3.42u,448.1n,50u,1u,900m,400m,,1.2,8.276e-21,20000.0,2.178e-06,CS_Current_source_load,0.9,0.4
,5.848u,448.1n,2u,1u,900m,400m,,1.2,3.4469999999999995e-22,2191.0,2.397e-07,CS_Current_source_load,0.9,0.4
,5.848u,448.1n,10u,1u,900m,400m,,1.2,1.891e-21,3904.0,4.272e-07,CS_Current_source_load,0.9,0.4
,5.848u,448.1n,50u,1u,900m,400m,,1.2,8.276e-21,12450.0,1.363e-06,CS_Current_source_load,0.9,0.4
,10u,448.1n,2u,1u,900m,400m,,1.2,3.4469999999999995e-22,2014.0,2.211e-07,CS_Current_source_load,0.9,0.4
,10u,448.1n,10u,1u,900m,400m,,1.2,1.891e-21,3018.0,3.312e-07,CS_Current_source_load,0.9,0.4
,10u,448.1n,50u,1u,900m,400m,,1.2,8.276e-21,8022.0,8.806e-07,CS_Current_source_load,0.9,0.4
,17.1u,448.1n,2u,1u,900m,400m,,1.2,3.4469999999999995e-22,1917.0,1.957e-07,CS_Current_source_load,0.9,0.4
,17.1u,448.1n,10u,1u,900m,400m,,1.2,1.891e-21,2499.0,2.551e-07,CS_Current_source_load,0.9,0.4
,17.1u,448.1n,50u,1u,900m,400m,,1.2,8.276e-21,5401.0,5.515e-07,CS_Current_source_load,0.9,0.4
,29.24u,448.1n,2u,1u,900m,400m,,1.2,3.4469999999999995e-22,1860.0,1.837e-07,CS_Current_source_load,0.9,0.4
,29.24u,448.1n,10u,1u,900m,400m,,1.2,1.891e-21,2199.0,2.171e-07,CS_Current_source_load,0.9,0.4
,29.24u,448.1n,50u,1u,900m,400m,,1.2,8.276e-21,3890.0,3.841e-07,CS_Current_source_load,0.9,0.4
,50u,448.1n,2u,1u,900m,400m,,1.2,3.4469999999999995e-22,1829.0,1.746e-07,CS_Current_source_load,0.9,0.4
,50u,448.1n,10u,1u,900m,400m,,1.2,1.891e-21,2026.0,1.934e-07,CS_Current_source_load,0.9,0.4
,50u,448.1n,50u,1u,900m,400m,,1.2,8.276e-21,3011.0,2.874e-07,CS_Current_source_load,0.9,0.4
,2u,448.1n,2u,1u,700m,660.4m,,1.2,7.406e-17,3481.0,5.639e-07,CS_Current_source_load,0.7000000000000001,0.6604
,2u,448.1n,10u,1u,700m,660.4m,,1.2,4.068e-16,12620.0,2.044e-06,CS_Current_source_load,0.7000000000000001,0.6604
,2u,448.1n,50u,1u,700m,660.4m,,1.2,1.775e-15,58210.0,9.429e-06,CS_Current_source_load,0.7000000000000001,0.6604
,3.42u,448.1n,2u,1u,700m,660.4m,,1.2,7.406e-17,2548.0,4.166e-07,CS_Current_source_load,0.7000000000000001,0.6604
,3.42u,448.1n,10u,1u,700m,660.4m,,1.2,4.068e-16,7897.0,1.291e-06,CS_Current_source_load,0.7000000000000001,0.6604
,3.42u,448.1n,50u,1u,700m,660.4m,,1.2,1.775e-15,34770.0,5.686e-06,CS_Current_source_load,0.7000000000000001,0.6604
,5.848u,448.1n,2u,1u,700m,660.4m,,1.2,7.406e-17,1996.0,3.283e-07,CS_Current_source_load,0.7000000000000001,0.6604
,5.848u,448.1n,10u,1u,700m,660.4m,,1.2,4.068e-16,5139.0,8.455e-07,CS_Current_source_load,0.7000000000000001,0.6604
,5.848u,448.1n,50u,1u,700m,660.4m,,1.2,1.775e-15,20920.0,3.441e-06,CS_Current_source_load,0.7000000000000001,0.6604
,10u,448.1n,2u,1u,700m,660.4m,,1.2,7.406e-17,1671.0,2.759e-07,CS_Current_source_load,0.7000000000000001,0.6604
,10u,448.1n,10u,1u,700m,660.4m,,1.2,4.068e-16,3513.0,5.801e-07,CS_Current_source_load,0.7000000000000001,0.6604
,10u,448.1n,50u,1u,700m,660.4m,,1.2,1.775e-15,12760.0,2.107e-06,CS_Current_source_load,0.7000000000000001,0.6604
,17.1u,448.1n,2u,1u,700m,660.4m,,1.2,7.406e-17,1478.0,2.261e-07,CS_Current_source_load,0.7000000000000001,0.6604
,17.1u,448.1n,10u,1u,700m,660.4m,,1.2,4.068e-16,2548.0,3.898e-07,CS_Current_source_load,0.7000000000000001,0.6604
,17.1u,448.1n,50u,1u,700m,660.4m,,1.2,1.775e-15,7885.0,1.207e-06,CS_Current_source_load,0.7000000000000001,0.6604
,29.24u,448.1n,2u,1u,700m,660.4m,,1.2,7.406e-17,1368.0,2.02e-07,CS_Current_source_load,0.7000000000000001,0.6604
,29.24u,448.1n,10u,1u,700m,660.4m,,1.2,4.068e-16,1990.0,2.94e-07,CS_Current_source_load,0.7000000000000001,0.6604
,29.24u,448.1n,50u,1u,700m,660.4m,,1.2,1.775e-15,5095.0,7.526e-07,CS_Current_source_load,0.7000000000000001,0.6604
,50u,448.1n,2u,1u,700m,660.4m,,1.2,7.406e-17,1304.0,1.859e-07,CS_Current_source_load,0.7000000000000001,0.6604
,50u,448.1n,10u,1u,700m,660.4m,,1.2,4.068e-16,1666.0,2.374e-07,CS_Current_source_load,0.7000000000000001,0.6604
,50u,448.1n,50u,1u,700m,660.4m,,1.2,1.775e-15,3471.0,4.947e-07,CS_Current_source_load,0.7000000000000001,0.6604
,2u,448.1n,2u,1u,800m,660.4m,,1.2,7.406e-17,3130.0,4.022e-07,CS_Current_source_load,0.8,0.6604
,2u,448.1n,10u,1u,800m,660.4m,,1.2,4.068e-16,9792.0,1.258e-06,CS_Current_source_load,0.8,0.6604
,2u,448.1n,50u,1u,800m,660.4m,,1.2,1.775e-15,43030.0,5.529e-06,CS_Current_source_load,0.8,0.6604
,3.42u,448.1n,2u,1u,800m,660.4m,,1.2,7.406e-17,2447.0,3.171e-07,CS_Current_source_load,0.8,0.6604
,3.42u,448.1n,10u,1u,800m,660.4m,,1.2,4.068e-16,6363.0,8.245e-07,CS_Current_source_load,0.8,0.6604
,3.42u,448.1n,50u,1u,800m,660.4m,,1.2,1.775e-15,25900.0,3.356e-06,CS_Current_source_load,0.8,0.6604
,5.848u,448.1n,2u,1u,800m,660.4m,,1.2,7.406e-17,2045.0,2.664e-07,CS_Current_source_load,0.8,0.6604
,5.848u,448.1n,10u,1u,800m,660.4m,,1.2,4.068e-16,4342.0,5.656e-07,CS_Current_source_load,0.8,0.6604
,5.848u,448.1n,50u,1u,800m,660.4m,,1.2,1.775e-15,15800.0,2.058e-06,CS_Current_source_load,0.8,0.6604
,10u,448.1n,2u,1u,800m,660.4m,,1.2,7.406e-17,1809.0,2.364e-07,CS_Current_source_load,0.8,0.6604
,10u,448.1n,10u,1u,800m,660.4m,,1.2,4.068e-16,3154.0,4.122e-07,CS_Current_source_load,0.8,0.6604
,10u,448.1n,50u,1u,800m,660.4m,,1.2,1.775e-15,9867.0,1.29e-06,CS_Current_source_load,0.8,0.6604
,17.1u,448.1n,2u,1u,800m,660.4m,,1.2,7.406e-17,1672.0,2.03e-07,CS_Current_source_load,0.8,0.6604
,17.1u,448.1n,10u,1u,800m,660.4m,,1.2,4.068e-16,2445.0,2.968e-07,CS_Current_source_load,0.8,0.6604
,17.1u,448.1n,50u,1u,800m,660.4m,,1.2,1.775e-15,6338.0,7.694e-07,CS_Current_source_load,0.8,0.6604
,29.24u,448.1n,2u,1u,800m,660.4m,,1.2,7.406e-17,1593.0,1.869e-07,CS_Current_source_load,0.8,0.6604
,29.24u,448.1n,10u,1u,800m,660.4m,,1.2,4.068e-16,2047.0,2.401e-07,CS_Current_source_load,0.8,0.6604
,29.24u,448.1n,50u,1u,800m,660.4m,,1.2,1.775e-15,4310.0,5.056e-07,CS_Current_source_load,0.8,0.6604
,50u,448.1n,2u,1u,800m,660.4m,,1.2,7.406e-17,1549.0,1.755e-07,CS_Current_source_load,0.8,0.6604
,50u,448.1n,10u,1u,800m,660.4m,,1.2,4.068e-16,1813.0,2.054e-07,CS_Current_source_load,0.8,0.6604
,50u,448.1n,50u,1u,800m,660.4m,,1.2,1.775e-15,3130.0,3.547e-07,CS_Current_source_load,0.8,0.6604
,2u,448.1n,2u,1u,900m,660.4m,,1.2,7.406e-17,3007.0,3.25e-07,CS_Current_source_load,0.9,0.6604
,2u,448.1n,10u,1u,900m,660.4m,,1.2,4.068e-16,7989.0,8.633e-07,CS_Current_source_load,0.9,0.6604
,2u,448.1n,50u,1u,900m,660.4m,,1.2,1.775e-15,32840.0,3.549e-06,CS_Current_source_load,0.9,0.6604
,3.42u,448.1n,2u,1u,900m,660.4m,,1.2,7.406e-17,2494.0,2.716e-07,CS_Current_source_load,0.9,0.6604
,3.42u,448.1n,10u,1u,900m,660.4m,,1.2,4.068e-16,5417.0,5.9e-07,CS_Current_source_load,0.9,0.6604
,3.42u,448.1n,50u,1u,900m,660.4m,,1.2,1.775e-15,20000.0,2.178e-06,CS_Current_source_load,0.9,0.6604
,5.848u,448.1n,2u,1u,900m,660.4m,,1.2,7.406e-17,2192.0,2.399e-07,CS_Current_source_load,0.9,0.6604
,5.848u,448.1n,10u,1u,900m,660.4m,,1.2,4.068e-16,3906.0,4.274e-07,CS_Current_source_load,0.9,0.6604
,5.848u,448.1n,50u,1u,900m,660.4m,,1.2,1.775e-15,12450.0,1.363e-06,CS_Current_source_load,0.9,0.6604
,10u,448.1n,2u,1u,900m,660.4m,,1.2,7.406e-17,2015.0,2.212e-07,CS_Current_source_load,0.9,0.6604
,10u,448.1n,10u,1u,900m,660.4m,,1.2,4.068e-16,3019.0,3.313e-07,CS_Current_source_load,0.9,0.6604
,10u,448.1n,50u,1u,900m,660.4m,,1.2,1.775e-15,8024.0,8.807e-07,CS_Current_source_load,0.9,0.6604
,17.1u,448.1n,2u,1u,900m,660.4m,,1.2,7.406e-17,1918.0,1.958e-07,CS_Current_source_load,0.9,0.6604
,17.1u,448.1n,10u,1u,900m,660.4m,,1.2,4.068e-16,2498.0,2.551e-07,CS_Current_source_load,0.9,0.6604
,17.1u,448.1n,50u,1u,900m,660.4m,,1.2,1.775e-15,5401.0,5.515e-07,CS_Current_source_load,0.9,0.6604
,29.24u,448.1n,2u,1u,900m,660.4m,,1.2,7.406e-17,1861.0,1.837e-07,CS_Current_source_load,0.9,0.6604
,29.24u,448.1n,10u,1u,900m,660.4m,,1.2,4.068e-16,2200.0,2.172e-07,CS_Current_source_load,0.9,0.6604
,29.24u,448.1n,50u,1u,900m,660.4m,,1.2,1.775e-15,3890.0,3.841e-07,CS_Current_source_load,0.9,0.6604
,50u,448.1n,2u,1u,900m,660.4m,,1.2,7.406e-17,1829.0,1.746e-07,CS_Current_source_load,0.9,0.6604
,50u,448.1n,10u,1u,900m,660.4m,,1.2,4.068e-16,2027.0,1.934e-07,CS_Current_source_load,0.9,0.6604
,50u,448.1n,50u,1u,900m,660.4m,,1.2,1.775e-15,3011.0,2.874e-07,CS_Current_source_load,0.9,0.6604
,2u,669.4n,2u,90n,400m,400m,,400m,6.219e-10,142400.0,0.0001911,CS_Current_source_load,0.4,0.4
,2u,669.4n,10u,90n,400m,400m,,400m,3.224e-09,736400.0,0.0009889,CS_Current_source_load,0.4,0.4
,2u,669.4n,50u,90n,400m,400m,,400m,1.358e-08,3104000.0,0.004179,CS_Current_source_load,0.4,0.4
,3.42u,669.4n,2u,90n,400m,400m,,400m,6.219e-10,84860.0,0.0001165,CS_Current_source_load,0.4,0.4
,3.42u,669.4n,10u,90n,400m,400m,,400m,3.224e-09,437200.0,0.0006004,CS_Current_source_load,0.4,0.4
,3.42u,669.4n,50u,90n,400m,400m,,400m,1.358e-08,1843000.0,0.002534,CS_Current_source_load,0.4,0.4
,5.848u,669.4n,2u,90n,400m,400m,,400m,6.22e-10,50320.0,7.003e-05,CS_Current_source_load,0.4,0.4
,5.848u,669.4n,10u,90n,400m,400m,,400m,3.224e-09,258400.0,0.0003597,CS_Current_source_load,0.4,0.4
,5.848u,669.4n,50u,90n,400m,400m,,400m,1.358e-08,1088000.0,0.001515,CS_Current_source_load,0.4,0.4
,10u,669.4n,2u,90n,400m,400m,,400m,6.22e-10,29830.0,4.185e-05,CS_Current_source_load,0.4,0.4
,10u,669.4n,10u,90n,400m,400m,,400m,3.224e-09,152200.0,0.0002136,CS_Current_source_load,0.4,0.4
,10u,669.4n,50u,90n,400m,400m,,400m,1.358e-08,639800.0,0.0008984,CS_Current_source_load,0.4,0.4
,17.1u,669.4n,2u,90n,400m,400m,,400m,6.22e-10,17320.0,2.25e-05,CS_Current_source_load,0.4,0.4
,17.1u,669.4n,10u,90n,400m,400m,,400m,3.224e-09,87410.0,0.0001135,CS_Current_source_load,0.4,0.4
,17.1u,669.4n,50u,90n,400m,400m,,400m,1.358e-08,366700.0,0.0004763,CS_Current_source_load,0.4,0.4
,29.24u,669.4n,2u,90n,400m,400m,,400m,6.22e-10,10280.0,1.29e-05,CS_Current_source_load,0.4,0.4
,29.24u,669.4n,10u,90n,400m,400m,,400m,3.224e-09,50930.0,6.39e-05,CS_Current_source_load,0.4,0.4
,29.24u,669.4n,50u,90n,400m,400m,,400m,1.358e-08,212900.0,0.0002671,CS_Current_source_load,0.4,0.4
,50u,669.4n,2u,90n,400m,400m,,400m,6.22e-10,6196.0,7.502e-06,CS_Current_source_load,0.4,0.4
,50u,669.4n,10u,90n,400m,400m,,400m,3.224e-09,29740.0,3.601e-05,CS_Current_source_load,0.4,0.4
,50u,669.4n,50u,90n,400m,400m,,400m,1.358e-08,123600.0,0.0001496,CS_Current_source_load,0.4,0.4
,2u,669.4n,2u,90n,500m,400m,,400m,6.22e-10,81960.0,5.568e-05,CS_Current_source_load,0.5,0.4
,2u,669.4n,10u,90n,500m,400m,,400m,3.224e-09,421800.0,0.0002866,CS_Current_source_load,0.5,0.4
,2u,669.4n,50u,90n,500m,400m,,400m,1.358e-08,1776000.0,0.001208,CS_Current_source_load,0.5,0.4
,3.42u,669.4n,2u,90n,500m,400m,,400m,6.22e-10,48780.0,3.363e-05,CS_Current_source_load,0.5,0.4
,3.42u,669.4n,10u,90n,500m,400m,,400m,3.224e-09,249800.0,0.0001722,CS_Current_source_load,0.5,0.4
,3.42u,669.4n,50u,90n,500m,400m,,400m,1.358e-08,1051000.0,0.0007249,CS_Current_source_load,0.5,0.4
,5.848u,669.4n,2u,90n,500m,400m,,400m,6.22e-10,29020.0,2.019e-05,CS_Current_source_load,0.5,0.4
,5.848u,669.4n,10u,90n,500m,400m,,400m,3.224e-09,147400.0,0.0001025,CS_Current_source_load,0.5,0.4
,5.848u,669.4n,50u,90n,500m,400m,,400m,1.358e-08,619100.0,0.0004308,CS_Current_source_load,0.5,0.4
,10u,669.4n,2u,90n,500m,400m,,400m,6.22e-10,17340.0,1.213e-05,CS_Current_source_load,0.5,0.4
,10u,669.4n,10u,90n,500m,400m,,400m,3.224e-09,86850.0,6.075e-05,CS_Current_source_load,0.5,0.4
,10u,669.4n,50u,90n,500m,400m,,400m,1.358e-08,363400.0,0.0002542,CS_Current_source_load,0.5,0.4
,17.1u,669.4n,2u,90n,500m,400m,,400m,6.22e-10,10280.0,6.727e-06,CS_Current_source_load,0.5,0.4
,17.1u,669.4n,10u,90n,500m,400m,,400m,3.224e-09,50290.0,3.291e-05,CS_Current_source_load,0.5,0.4
,17.1u,669.4n,50u,90n,500m,400m,,400m,1.358e-08,209700.0,0.0001372,CS_Current_source_load,0.5,0.4
,29.24u,669.4n,2u,90n,500m,400m,,400m,6.22e-10,6273.0,3.983e-06,CS_Current_source_load,0.5,0.4
,29.24u,669.4n,10u,90n,500m,400m,,400m,3.224e-09,29520.0,1.875e-05,CS_Current_source_load,0.5,0.4
,29.24u,669.4n,50u,90n,500m,400m,,400m,1.358e-08,122200.0,7.757e-05,CS_Current_source_load,0.5,0.4
,50u,669.4n,2u,90n,500m,400m,,400m,6.22e-10,3942.0,2.427e-06,CS_Current_source_load,0.5,0.4
,50u,669.4n,10u,90n,500m,400m,,400m,3.224e-09,17440.0,1.074e-05,CS_Current_source_load,0.5,0.4
,50u,669.4n,50u,90n,500m,400m,,400m,1.358e-08,71230.0,4.385e-05,CS_Current_source_load,0.5,0.4
,2u,669.4n,2u,90n,600m,400m,,400m,6.22e-10,53410.0,2.339e-05,CS_Current_source_load,0.6,0.4
,2u,669.4n,10u,90n,600m,400m,,400m,3.224e-09,273400.0,0.0001197,CS_Current_source_load,0.6,0.4
,2u,669.4n,50u,90n,600m,400m,,400m,1.358e-08,1149000.0,0.0005035,CS_Current_source_load,0.6,0.4
,3.42u,669.4n,2u,90n,600m,400m,,400m,6.22e-10,31910.0,1.413e-05,CS_Current_source_load,0.6,0.4
,3.42u,669.4n,10u,90n,600m,400m,,400m,3.224e-09,161600.0,7.155e-05,CS_Current_source_load,0.6,0.4
,3.42u,669.4n,50u,90n,600m,400m,,400m,1.358e-08,678400.0,0.0003004,CS_Current_source_load,0.6,0.4
,5.848u,669.4n,2u,90n,600m,400m,,400m,6.22e-10,19130.0,8.526e-06,CS_Current_source_load,0.6,0.4
,5.848u,669.4n,10u,90n,600m,400m,,400m,3.224e-09,95390.0,4.251e-05,CS_Current_source_load,0.6,0.4
,5.848u,669.4n,50u,90n,600m,400m,,400m,1.358e-08,399200.0,0.0001779,CS_Current_source_load,0.6,0.4
,10u,669.4n,2u,90n,600m,400m,,400m,6.22e-10,11600.0,5.189e-06,CS_Current_source_load,0.6,0.4
,10u,669.4n,10u,90n,600m,400m,,400m,3.224e-09,56310.0,2.519e-05,CS_Current_source_load,0.6,0.4
,10u,669.4n,50u,90n,600m,400m,,400m,1.358e-08,234600.0,0.0001049,CS_Current_source_load,0.6,0.4
,17.1u,669.4n,2u,90n,600m,400m,,400m,6.22e-10,7078.0,2.978e-06,CS_Current_source_load,0.6,0.4
,17.1u,669.4n,10u,90n,600m,400m,,400m,3.224e-09,32940.0,1.386e-05,CS_Current_source_load,0.6,0.4
,17.1u,669.4n,50u,90n,600m,400m,,400m,1.358e-08,136000.0,5.721e-05,CS_Current_source_load,0.6,0.4
,29.24u,669.4n,2u,90n,600m,400m,,400m,6.22e-10,4504.0,1.843e-06,CS_Current_source_load,0.6,0.4
,29.24u,669.4n,10u,90n,600m,400m,,400m,3.224e-09,19550.0,8.002e-06,CS_Current_source_load,0.6,0.4
,29.24u,669.4n,50u,90n,600m,400m,,400m,1.358e-08,79510.0,3.254e-05,CS_Current_source_load,0.6,0.4
,50u,669.4n,2u,90n,600m,400m,,400m,6.22e-10,2999.0,1.193e-06,CS_Current_source_load,0.6,0.4
,50u,669.4n,10u,90n,600m,400m,,400m,3.224e-09,11750.0,4.676e-06,CS_Current_source_load,0.6,0.4
,50u,669.4n,50u,90n,600m,400m,,400m,1.358e-08,46640.0,1.855e-05,CS_Current_source_load,0.6,0.4
,2u,669.4n,2u,90n,700m,400m,,400m,6.22e-10,38190.0,1.231e-05,CS_Current_source_load,0.7000000000000001,0.4
,2u,669.4n,10u,90n,700m,400m,,400m,3.224e-09,193200.0,6.228e-05,CS_Current_source_load,0.7000000000000001,0.4
,2u,669.4n,50u,90n,700m,400m,,400m,1.358e-08,810600.0,0.0002614,CS_Current_source_load,0.7000000000000001,0.4
,3.42u,669.4n,2u,90n,700m,400m,,400m,6.22e-10,22950.0,7.465e-06,CS_Current_source_load,0.7000000000000001,0.4
,3.42u,669.4n,10u,90n,700m,400m,,400m,3.224e-09,114200.0,3.714e-05,CS_Current_source_load,0.7000000000000001,0.4
,3.42u,669.4n,50u,90n,700m,400m,,400m,1.358e-08,477700.0,0.0001554,CS_Current_source_load,0.7000000000000001,0.4
,5.848u,669.4n,2u,90n,700m,400m,,400m,6.22e-10,13950.0,4.561e-06,CS_Current_source_load,0.7000000000000001,0.4
,5.848u,669.4n,10u,90n,700m,400m,,400m,3.224e-09,67530.0,2.208e-05,CS_Current_source_load,0.7000000000000001,0.4
,5.848u,669.4n,50u,90n,700m,400m,,400m,1.358e-08,281000.0,9.187e-05,CS_Current_source_load,0.7000000000000001,0.4
,10u,669.4n,2u,90n,700m,400m,,400m,6.22e-10,8652.0,2.838e-06,CS_Current_source_load,0.7000000000000001,0.4
,10u,669.4n,10u,90n,700m,400m,,400m,3.224e-09,40060.0,1.314e-05,CS_Current_source_load,0.7000000000000001,0.4
,10u,669.4n,50u,90n,700m,400m,,400m,1.358e-08,165200.0,5.418e-05,CS_Current_source_load,0.7000000000000001,0.4
,17.1u,669.4n,2u,90n,700m,400m,,400m,6.22e-10,5498.0,1.701e-06,CS_Current_source_load,0.7000000000000001,0.4
,17.1u,669.4n,10u,90n,700m,400m,,400m,3.224e-09,23700.0,7.334e-06,CS_Current_source_load,0.7000000000000001,0.4
,17.1u,669.4n,50u,90n,700m,400m,,400m,1.358e-08,96240.0,2.977e-05,CS_Current_source_load,0.7000000000000001,0.4
,29.24u,669.4n,2u,90n,700m,400m,,400m,6.22e-10,3684.0,1.11e-06,CS_Current_source_load,0.7000000000000001,0.4
,29.24u,669.4n,10u,90n,700m,400m,,400m,3.224e-09,14290.0,4.305e-06,CS_Current_source_load,0.7000000000000001,0.4
,29.24u,669.4n,50u,90n,700m,400m,,400m,1.358e-08,56560.0,1.704e-05,CS_Current_source_load,0.7000000000000001,0.4
,50u,669.4n,2u,90n,700m,400m,,400m,6.22e-10,2627.0,7.702e-07,CS_Current_source_load,0.7000000000000001,0.4
,50u,669.4n,10u,90n,700m,400m,,400m,3.224e-09,8807.0,2.582e-06,CS_Current_source_load,0.7000000000000001,0.4
,50u,669.4n,50u,90n,700m,400m,,400m,1.358e-08,33430.0,9.799e-06,CS_Current_source_load,0.7000000000000001,0.4
,2u,669.4n,2u,90n,800m,400m,,400m,6.22e-10,28790.0,7.409e-06,CS_Current_source_load,0.8,0.4
,2u,669.4n,10u,90n,800m,400m,,400m,3.224e-09,143200.0,3.687e-05,CS_Current_source_load,0.8,0.4
,2u,669.4n,50u,90n,800m,400m,,400m,1.358e-08,599200.0,0.0001543,CS_Current_source_load,0.8,0.4
,3.42u,669.4n,2u,90n,800m,400m,,400m,6.22e-10,17510.0,4.542e-06,CS_Current_source_load,0.8,0.4
,3.42u,669.4n,10u,90n,800m,400m,,400m,3.224e-09,84810.0,2.199e-05,CS_Current_source_load,0.8,0.4
,3.42u,669.4n,50u,90n,800m,400m,,400m,1.358e-08,352900.0,9.153e-05,CS_Current_source_load,0.8,0.4
,5.848u,669.4n,2u,90n,800m,400m,,400m,6.22e-10,10870.0,2.831e-06,CS_Current_source_load,0.8,0.4
,5.848u,669.4n,10u,90n,800m,400m,,400m,3.224e-09,50350.0,1.312e-05,CS_Current_source_load,0.8,0.4
,5.848u,669.4n,50u,90n,800m,400m,,400m,1.358e-08,207700.0,5.41e-05,CS_Current_source_load,0.8,0.4
,10u,669.4n,2u,90n,800m,400m,,400m,6.22e-10,6958.0,1.818e-06,CS_Current_source_load,0.8,0.4
,10u,669.4n,10u,90n,800m,400m,,400m,3.224e-09,30100.0,7.861e-06,CS_Current_source_load,0.8,0.4
,10u,669.4n,50u,90n,800m,400m,,400m,1.358e-08,122300.0,3.194e-05,CS_Current_source_load,0.8,0.4
